id,data_criacao,cliente,vendedor,servico,etapa,valor,origem,data_fechamento,motivo_perda
OP-02457,2024-08-24,Lead 02457,João Oliveira,BPO RH,Fechado Ganho,3613,Facebook,2024-04-06,N/A
OP-02458,2024-05-04,Lead 02458,João Oliveira,Tributário,Prospecção,16746,Google Ads,2026-12-31,N/A
OP-02459,2024-12-16,Lead 02459,Carlos Souza,BPO RH,Qualificação,18596,Indicação,2026-12-31,N/A
OP-02460,2024-12-14,Lead 02460,Carlos Souza,BPO RH,Prospecção,20608,Google Ads,2026-12-31,N/A
OP-02461,2024-12-24,Lead 02461,Bruna Rocha,BPO RH,Proposta,7471,Evento,2026-12-31,N/A
OP-02462,2024-04-03,Lead 02462,Bruna Rocha,BPO RH,Proposta,26043,Facebook,2026-12-31,N/A
OP-02463,2024-02-01,Lead 02463,Ana Silva,Legalização,Proposta,24365,LinkedIn,2026-12-31,N/A
OP-02464,2024-05-18,Lead 02464,Pedro Costa,Contabilidade,Proposta,27533,Facebook,2026-12-31,N/A
OP-02465,2024-05-07,Lead 02465,Mariana Lima,Contabilidade,Fechado Ganho,36521,Facebook,2024-06-10,N/A
OP-02466,2024-01-26,Lead 02466,Pedro Costa,Legalização,Fechado Ganho,2228,Indicação,2024-07-05,N/A
OP-02467,2024-02-20,Lead 02467,João Oliveira,Contabilidade,Fechado Ganho,3617,LinkedIn,2024-11-20,N/A
OP-02468,2024-08-15,Lead 02468,Bruna Rocha,BPO Financeiro,Fechado Ganho,8036,Facebook,2024-07-26,N/A
OP-02469,2024-08-01,Lead 02469,João Oliveira,Tributário,Prospecção,14923,Google Ads,2026-12-31,N/A
OP-02470,2024-03-17,Lead 02470,João Oliveira,BPO Financeiro,Qualificação,40753,LinkedIn,2026-12-31,N/A
OP-02471,2024-02-19,Lead 02471,Carlos Souza,Certificado Digital,Fechado Ganho,22824,Orgânico,2024-05-05,N/A
OP-02472,2024-04-24,Lead 02472,Ana Silva,Certificado Digital,Proposta,6870,Orgânico,2026-12-31,N/A
OP-02473,2024-02-25,Lead 02473,Bruna Rocha,BPO Financeiro,Negociação,37887,Evento,2026-12-31,N/A
OP-02474,2024-07-21,Lead 02474,Carlos Souza,BPO Financeiro,Prospecção,33888,Outro,2026-12-31,N/A
OP-02475,2024-05-22,Lead 02475,João Oliveira,BPO Financeiro,Fechado Perdido,26758,Orgânico,2024-12-04,Preço
OP-02476,2024-09-05,Lead 02476,Bruna Rocha,Contabilidade,Fechado Perdido,24480,Instagram,2024-02-13,Timing
OP-02477,2024-06-02,Lead 02477,Bruna Rocha,BPO Financeiro,Qualificação,14920,Outro,2026-12-31,N/A
OP-02478,2024-05-13,Lead 02478,João Oliveira,Certificado Digital,Qualificação,13517,Evento,2026-12-31,N/A
OP-02479,2024-11-22,Lead 02479,Carlos Souza,Legalização,Prospecção,19267,Instagram,2026-12-31,N/A
OP-02480,2024-04-05,Lead 02480,João Oliveira,BPO RH,Fechado Perdido,16981,LinkedIn,2024-12-01,N/A
OP-02481,2024-08-24,Lead 02481,Pedro Costa,BPO RH,Fechado Ganho,24315,Orgânico,2024-07-02,N/A
OP-02482,2024-12-12,Lead 02482,Bruna Rocha,Contabilidade,Negociação,40513,LinkedIn,2026-12-31,N/A
OP-02483,2024-08-02,Lead 02483,Pedro Costa,Tributário,Qualificação,28126,Orgânico,2026-12-31,N/A
OP-02484,2024-09-26,Lead 02484,Mariana Lima,Tributário,Prospecção,32112,LinkedIn,2026-12-31,N/A
OP-02485,2024-07-10,Lead 02485,Bruna Rocha,Legalização,Prospecção,27553,Evento,2026-12-31,N/A
OP-02486,2024-12-27,Lead 02486,João Oliveira,Certificado Digital,Negociação,20421,Outro,2026-12-31,N/A
OP-02487,2024-11-02,Lead 02487,Mariana Lima,BPO Financeiro,Fechado Perdido,11106,Indicação,2024-04-06,Preço
OP-02488,2024-11-22,Lead 02488,Ana Silva,Legalização,Qualificação,17421,Indicação,2026-12-31,N/A
OP-02489,2024-06-17,Lead 02489,João Oliveira,BPO Financeiro,Qualificação,36469,Google Ads,2026-12-31,N/A
OP-02490,2024-08-28,Lead 02490,Ana Silva,Certificado Digital,Fechado Ganho,26386,Instagram,2024-09-12,N/A
OP-02491,2024-01-01,Lead 02491,João Oliveira,Certificado Digital,Fechado Ganho,27149,Google Ads,2024-08-14,N/A
OP-02492,2024-01-21,Lead 02492,Pedro Costa,BPO RH,Fechado Perdido,40530,Facebook,2024-01-06,N/A
OP-02493,2024-09-20,Lead 02493,Pedro Costa,Contabilidade,Fechado Perdido,8101,Google Ads,2024-10-27,Preço
OP-02494,2024-04-26,Lead 02494,Bruna Rocha,BPO RH,Qualificação,5754,Facebook,2026-12-31,N/A
OP-02495,2024-05-20,Lead 02495,Bruna Rocha,BPO RH,Negociação,40660,Orgânico,2026-12-31,N/A
OP-02496,2024-07-25,Lead 02496,Ana Silva,Contabilidade,Qualificação,33306,LinkedIn,2026-12-31,N/A
OP-02497,2024-07-26,Lead 02497,Mariana Lima,Contabilidade,Fechado Perdido,19567,LinkedIn,2024-07-07,Concorrente
OP-02498,2024-05-12,Lead 02498,Pedro Costa,BPO RH,Fechado Perdido,13247,Indicação,2024-06-22,Preço
OP-02499,2024-01-21,Lead 02499,Ana Silva,Certificado Digital,Qualificação,20275,Indicação,2026-12-31,N/A
OP-02500,2024-09-07,Lead 02500,Bruna Rocha,BPO Financeiro,Prospecção,35971,Indicação,2026-12-31,N/A
OP-02501,2024-11-03,Lead 02501,Ana Silva,Tributário,Negociação,9949,Indicação,2026-12-31,N/A
OP-02502,2024-01-14,Lead 02502,Ana Silva,Tributário,Qualificação,36459,LinkedIn,2026-12-31,N/A
OP-02503,2024-09-28,Lead 02503,João Oliveira,BPO RH,Fechado Perdido,16533,Instagram,2024-08-27,Preço
OP-02504,2024-10-21,Lead 02504,Carlos Souza,BPO Financeiro,Negociação,31787,Google Ads,2026-12-31,N/A
OP-02505,2024-04-24,Lead 02505,Mariana Lima,Tributário,Prospecção,23609,Google Ads,2026-12-31,N/A
OP-02506,2024-07-08,Lead 02506,João Oliveira,Legalização,Fechado Perdido,14888,Indicação,2024-05-21,Timing
OP-02507,2024-10-20,Lead 02507,Bruna Rocha,BPO RH,Prospecção,24147,Instagram,2026-12-31,N/A
OP-02508,2024-03-12,Lead 02508,Bruna Rocha,Contabilidade,Prospecção,17774,Facebook,2026-12-31,N/A
OP-02509,2024-06-03,Lead 02509,João Oliveira,Contabilidade,Negociação,8128,Indicação,2026-12-31,N/A
OP-02510,2024-09-06,Lead 02510,Carlos Souza,Contabilidade,Qualificação,11732,LinkedIn,2026-12-31,N/A
OP-02511,2024-03-07,Lead 02511,Mariana Lima,Tributário,Negociação,3847,Evento,2026-12-31,N/A
OP-02512,2024-07-26,Lead 02512,Carlos Souza,Certificado Digital,Qualificação,6244,Indicação,2026-12-31,N/A
OP-02513,2024-12-18,Lead 02513,Carlos Souza,Certificado Digital,Fechado Perdido,1366,Instagram,2024-04-23,Concorrente
OP-02514,2024-07-05,Lead 02514,Pedro Costa,Tributário,Prospecção,20705,Instagram,2026-12-31,N/A
OP-02515,2024-06-27,Lead 02515,Ana Silva,Contabilidade,Qualificação,29734,Orgânico,2026-12-31,N/A
OP-02516,2024-10-17,Lead 02516,Bruna Rocha,BPO Financeiro,Negociação,35404,Orgânico,2026-12-31,N/A
OP-02517,2024-09-13,Lead 02517,Mariana Lima,BPO Financeiro,Proposta,4108,Facebook,2026-12-31,N/A
OP-02518,2024-06-08,Lead 02518,Mariana Lima,BPO RH,Negociação,17265,Indicação,2026-12-31,N/A
OP-02519,2024-06-10,Lead 02519,Carlos Souza,BPO RH,Fechado Ganho,13467,Instagram,2024-05-17,N/A
OP-02520,2024-10-09,Lead 02520,Pedro Costa,BPO RH,Fechado Ganho,7089,Orgânico,2024-12-14,N/A
OP-02521,2024-04-11,Lead 02521,Bruna Rocha,BPO Financeiro,Prospecção,29081,Evento,2026-12-31,N/A
OP-02522,2024-05-10,Lead 02522,Pedro Costa,Tributário,Fechado Perdido,32745,Outro,2024-08-03,N/A
OP-02523,2024-04-26,Lead 02523,Carlos Souza,BPO Financeiro,Proposta,2601,Instagram,2026-12-31,N/A
OP-02524,2024-07-12,Lead 02524,Pedro Costa,Certificado Digital,Fechado Perdido,29121,LinkedIn,2024-10-15,Sem fit
OP-02525,2024-09-16,Lead 02525,Mariana Lima,Contabilidade,Negociação,3633,Google Ads,2026-12-31,N/A
OP-02526,2024-10-13,Lead 02526,Carlos Souza,BPO RH,Prospecção,36947,Outro,2026-12-31,N/A
OP-02527,2024-08-21,Lead 02527,Pedro Costa,Legalização,Proposta,40391,Evento,2026-12-31,N/A
OP-02528,2024-01-26,Lead 02528,Mariana Lima,Certificado Digital,Negociação,22609,Outro,2026-12-31,N/A
OP-02529,2024-10-10,Lead 02529,Pedro Costa,Tributário,Fechado Ganho,4567,Facebook,2024-08-24,N/A
OP-02530,2024-07-06,Lead 02530,Pedro Costa,Legalização,Proposta,31497,Evento,2026-12-31,N/A
OP-02531,2024-09-18,Lead 02531,João Oliveira,Contabilidade,Prospecção,13292,Google Ads,2026-12-31,N/A
OP-02532,2024-11-08,Lead 02532,Bruna Rocha,Tributário,Fechado Perdido,3610,Indicação,2024-11-15,Concorrente
OP-02533,2024-01-06,Lead 02533,Mariana Lima,Contabilidade,Prospecção,30443,Facebook,2026-12-31,N/A
OP-02534,2024-12-13,Lead 02534,João Oliveira,Legalização,Qualificação,31652,Orgânico,2026-12-31,N/A
OP-02535,2024-12-26,Lead 02535,Mariana Lima,Tributário,Qualificação,3340,Evento,2026-12-31,N/A
OP-02536,2024-06-23,Lead 02536,Mariana Lima,Legalização,Proposta,34155,Outro,2026-12-31,N/A
OP-02537,2024-05-16,Lead 02537,Ana Silva,BPO Financeiro,Prospecção,5374,LinkedIn,2026-12-31,N/A
OP-02538,2024-01-12,Lead 02538,Pedro Costa,Tributário,Fechado Perdido,20038,Orgânico,2024-06-28,Preço
OP-02539,2024-10-10,Lead 02539,Mariana Lima,BPO RH,Fechado Perdido,18504,Google Ads,2024-02-14,Sem fit
OP-02540,2024-05-17,Lead 02540,Bruna Rocha,Certificado Digital,Fechado Ganho,34693,LinkedIn,2024-11-03,N/A
OP-02541,2024-07-07,Lead 02541,Mariana Lima,Tributário,Fechado Perdido,18698,Evento,2024-09-17,Concorrente
OP-02542,2024-01-18,Lead 02542,Ana Silva,BPO Financeiro,Fechado Ganho,24069,LinkedIn,2024-01-13,N/A
OP-02543,2024-02-15,Lead 02543,Carlos Souza,Certificado Digital,Negociação,38527,Evento,2026-12-31,N/A
OP-02544,2024-09-08,Lead 02544,Pedro Costa,Legalização,Negociação,23278,Google Ads,2026-12-31,N/A
OP-02545,2024-09-25,Lead 02545,Pedro Costa,Contabilidade,Qualificação,28386,Orgânico,2026-12-31,N/A
OP-02546,2024-09-05,Lead 02546,Mariana Lima,BPO RH,Fechado Ganho,14244,Indicação,2024-08-28,N/A
OP-02547,2024-03-04,Lead 02547,João Oliveira,Certificado Digital,Proposta,37768,Google Ads,2026-12-31,N/A
OP-02548,2024-04-04,Lead 02548,Bruna Rocha,BPO Financeiro,Negociação,5839,Orgânico,2026-12-31,N/A
OP-02549,2024-01-08,Lead 02549,Bruna Rocha,Certificado Digital,Prospecção,19721,LinkedIn,2026-12-31,N/A
OP-02550,2024-08-13,Lead 02550,Ana Silva,Certificado Digital,Fechado Ganho,10567,LinkedIn,2024-04-16,N/A
OP-02551,2024-05-13,Lead 02551,João Oliveira,BPO RH,Proposta,15223,Outro,2026-12-31,N/A
OP-02552,2024-12-15,Lead 02552,Bruna Rocha,Tributário,Fechado Perdido,24375,Indicação,2024-06-24,Timing
OP-02553,2024-04-03,Lead 02553,João Oliveira,BPO Financeiro,Proposta,25779,Orgânico,2026-12-31,N/A
OP-02554,2024-06-20,Lead 02554,Pedro Costa,Legalização,Fechado Ganho,13407,Evento,2024-02-25,N/A
OP-02555,2024-08-13,Lead 02555,Carlos Souza,Legalização,Proposta,13412,Evento,2026-12-31,N/A
OP-02556,2024-05-24,Lead 02556,Bruna Rocha,BPO Financeiro,Fechado Ganho,30430,LinkedIn,2024-12-18,N/A
OP-02557,2024-07-07,Lead 02557,Carlos Souza,BPO Financeiro,Fechado Perdido,1098,Evento,2024-11-21,Sem fit
OP-02558,2024-09-16,Lead 02558,Bruna Rocha,BPO Financeiro,Fechado Perdido,4960,Orgânico,2024-03-22,N/A
OP-02559,2024-01-03,Lead 02559,Ana Silva,Contabilidade,Prospecção,14224,Facebook,2026-12-31,N/A
OP-02560,2024-03-24,Lead 02560,Pedro Costa,BPO RH,Negociação,40282,Facebook,2026-12-31,N/A
OP-02561,2024-05-20,Lead 02561,Bruna Rocha,Tributário,Prospecção,18720,Outro,2026-12-31,N/A
OP-02562,2024-12-01,Lead 02562,Bruna Rocha,Certificado Digital,Prospecção,16532,Indicação,2026-12-31,N/A
OP-02563,2024-12-15,Lead 02563,Pedro Costa,BPO RH,Prospecção,9113,Evento,2026-12-31,N/A
OP-02564,2024-08-12,Lead 02564,Mariana Lima,Contabilidade,Prospecção,10330,Evento,2026-12-31,N/A
OP-02565,2024-08-24,Lead 02565,Pedro Costa,Certificado Digital,Fechado Perdido,16771,Indicação,2024-12-12,Concorrente
OP-02566,2024-02-06,Lead 02566,Bruna Rocha,Contabilidade,Proposta,12177,Indicação,2026-12-31,N/A
OP-02567,2024-11-24,Lead 02567,Bruna Rocha,Tributário,Qualificação,24449,Facebook,2026-12-31,N/A
OP-02568,2024-08-27,Lead 02568,Ana Silva,Contabilidade,Prospecção,5988,Facebook,2026-12-31,N/A
OP-02569,2024-07-18,Lead 02569,Carlos Souza,Contabilidade,Qualificação,35177,Facebook,2026-12-31,N/A
OP-02570,2024-05-14,Lead 02570,Ana Silva,Legalização,Fechado Ganho,6630,Outro,2024-02-03,N/A
OP-02571,2024-06-11,Lead 02571,João Oliveira,Contabilidade,Qualificação,9803,LinkedIn,2026-12-31,N/A
OP-02572,2024-03-13,Lead 02572,Mariana Lima,BPO RH,Prospecção,4773,Google Ads,2026-12-31,N/A
OP-02573,2024-01-21,Lead 02573,Mariana Lima,Tributário,Negociação,8892,Instagram,2026-12-31,N/A
OP-02574,2024-08-23,Lead 02574,Mariana Lima,Legalização,Qualificação,20520,Outro,2026-12-31,N/A
OP-02575,2024-02-21,Lead 02575,Mariana Lima,Tributário,Qualificação,40160,Facebook,2026-12-31,N/A
OP-02576,2024-01-16,Lead 02576,Pedro Costa,Contabilidade,Proposta,27065,Facebook,2026-12-31,N/A
OP-02577,2024-07-23,Lead 02577,Pedro Costa,Legalização,Prospecção,10775,Indicação,2026-12-31,N/A
OP-02578,2024-11-22,Lead 02578,Bruna Rocha,Legalização,Negociação,24939,Google Ads,2026-12-31,N/A
OP-02579,2024-04-26,Lead 02579,Ana Silva,Legalização,Prospecção,10405,Google Ads,2026-12-31,N/A
OP-02580,2024-12-02,Lead 02580,João Oliveira,Legalização,Qualificação,7713,LinkedIn,2026-12-31,N/A
OP-02581,2024-01-21,Lead 02581,Mariana Lima,BPO RH,Proposta,24215,Google Ads,2026-12-31,N/A
OP-02582,2024-07-21,Lead 02582,Pedro Costa,BPO RH,Prospecção,20633,Indicação,2026-12-31,N/A
OP-02583,2024-10-12,Lead 02583,João Oliveira,Certificado Digital,Negociação,14246,Evento,2026-12-31,N/A
OP-02584,2024-07-06,Lead 02584,Mariana Lima,Contabilidade,Prospecção,843,Orgânico,2026-12-31,N/A
OP-02585,2024-06-19,Lead 02585,Ana Silva,BPO RH,Prospecção,10266,Outro,2026-12-31,N/A
OP-02586,2024-07-26,Lead 02586,Carlos Souza,BPO Financeiro,Fechado Ganho,5600,LinkedIn,2024-04-01,N/A
OP-02587,2024-09-23,Lead 02587,Carlos Souza,BPO RH,Fechado Ganho,26985,Indicação,2024-08-21,N/A
OP-02588,2024-10-22,Lead 02588,Mariana Lima,Contabilidade,Qualificação,11825,Google Ads,2026-12-31,N/A
OP-02589,2024-06-04,Lead 02589,Carlos Souza,Tributário,Fechado Ganho,17729,Orgânico,2024-03-10,N/A
OP-02590,2024-10-15,Lead 02590,João Oliveira,BPO RH,Proposta,38263,Google Ads,2026-12-31,N/A
OP-02591,2024-07-07,Lead 02591,João Oliveira,Contabilidade,Prospecção,17573,Evento,2026-12-31,N/A
OP-02592,2024-10-19,Lead 02592,Mariana Lima,BPO Financeiro,Fechado Ganho,19014,Indicação,2024-07-27,N/A
OP-02593,2024-12-24,Lead 02593,Bruna Rocha,Tributário,Qualificação,22227,Evento,2026-12-31,N/A
OP-02594,2024-07-05,Lead 02594,João Oliveira,Legalização,Proposta,6252,Evento,2026-12-31,N/A
OP-02595,2024-08-09,Lead 02595,João Oliveira,Tributário,Qualificação,33254,Orgânico,2026-12-31,N/A
OP-02596,2024-09-05,Lead 02596,João Oliveira,Tributário,Prospecção,17930,Instagram,2026-12-31,N/A
OP-02597,2024-07-16,Lead 02597,Mariana Lima,BPO Financeiro,Qualificação,11597,Indicação,2026-12-31,N/A
OP-02598,2024-06-14,Lead 02598,Pedro Costa,Certificado Digital,Prospecção,19465,Facebook,2026-12-31,N/A
OP-02599,2024-12-07,Lead 02599,Pedro Costa,Legalização,Proposta,3561,LinkedIn,2026-12-31,N/A
OP-02600,2024-10-12,Lead 02600,João Oliveira,Tributário,Negociação,30621,Facebook,2026-12-31,N/A
OP-02601,2024-04-22,Lead 02601,Mariana Lima,Certificado Digital,Proposta,38520,Indicação,2026-12-31,N/A
OP-02602,2024-08-03,Lead 02602,Mariana Lima,Contabilidade,Fechado Perdido,13304,LinkedIn,2024-05-25,Sem fit
OP-02603,2024-08-15,Lead 02603,Mariana Lima,Tributário,Prospecção,40449,Outro,2026-12-31,N/A
OP-02604,2024-11-13,Lead 02604,Ana Silva,BPO Financeiro,Fechado Perdido,38398,Orgânico,2024-04-22,Sem fit
OP-02605,2024-01-19,Lead 02605,Carlos Souza,BPO RH,Proposta,38981,Instagram,2026-12-31,N/A
OP-02606,2024-04-25,Lead 02606,Bruna Rocha,Legalização,Proposta,2414,Orgânico,2026-12-31,N/A
OP-02607,2024-05-04,Lead 02607,Pedro Costa,Legalização,Negociação,31599,Facebook,2026-12-31,N/A
OP-02608,2024-07-22,Lead 02608,Pedro Costa,Certificado Digital,Qualificação,16421,Instagram,2026-12-31,N/A
OP-02609,2024-03-18,Lead 02609,João Oliveira,Contabilidade,Qualificação,14135,Outro,2026-12-31,N/A
OP-02610,2024-04-26,Lead 02610,Mariana Lima,Certificado Digital,Prospecção,18469,LinkedIn,2026-12-31,N/A
OP-02611,2024-05-26,Lead 02611,Mariana Lima,BPO Financeiro,Fechado Perdido,18127,Outro,2024-10-07,Concorrente
OP-02612,2024-04-01,Lead 02612,João Oliveira,Contabilidade,Qualificação,2352,Indicação,2026-12-31,N/A
OP-02613,2024-05-15,Lead 02613,Carlos Souza,Contabilidade,Fechado Ganho,10540,Facebook,2024-07-09,N/A
OP-02614,2024-05-17,Lead 02614,Mariana Lima,Tributário,Negociação,17656,Facebook,2026-12-31,N/A
OP-02615,2024-03-12,Lead 02615,Carlos Souza,Tributário,Fechado Perdido,11068,Facebook,2024-03-12,Concorrente
OP-02616,2024-08-09,Lead 02616,João Oliveira,BPO RH,Proposta,14264,Indicação,2026-12-31,N/A
OP-02617,2024-01-14,Lead 02617,João Oliveira,Legalização,Negociação,11700,Outro,2026-12-31,N/A
OP-02618,2024-01-07,Lead 02618,Mariana Lima,Legalização,Fechado Ganho,29222,Orgânico,2024-10-24,N/A
OP-02619,2024-12-08,Lead 02619,Bruna Rocha,BPO Financeiro,Negociação,23361,Google Ads,2026-12-31,N/A
OP-02620,2024-03-25,Lead 02620,Mariana Lima,Tributário,Proposta,27686,LinkedIn,2026-12-31,N/A
OP-02621,2024-11-26,Lead 02621,Pedro Costa,BPO Financeiro,Prospecção,27535,Evento,2026-12-31,N/A
OP-02622,2024-09-08,Lead 02622,Ana Silva,Certificado Digital,Proposta,35640,Facebook,2026-12-31,N/A
OP-02623,2024-08-03,Lead 02623,Mariana Lima,BPO RH,Qualificação,24672,Outro,2026-12-31,N/A
OP-02624,2024-11-18,Lead 02624,Ana Silva,Tributário,Qualificação,39562,Outro,2026-12-31,N/A
OP-02625,2024-01-19,Lead 02625,Mariana Lima,Certificado Digital,Fechado Ganho,18486,Google Ads,2024-01-10,N/A
OP-02626,2024-11-28,Lead 02626,João Oliveira,Contabilidade,Fechado Ganho,15346,Indicação,2024-11-25,N/A
OP-02627,2024-07-02,Lead 02627,Ana Silva,BPO RH,Proposta,34453,Outro,2026-12-31,N/A
OP-02628,2024-11-02,Lead 02628,Mariana Lima,BPO RH,Proposta,12491,Google Ads,2026-12-31,N/A
OP-02629,2024-06-05,Lead 02629,Carlos Souza,BPO Financeiro,Fechado Perdido,10191,Evento,2024-02-24,Preço
OP-02630,2024-02-17,Lead 02630,Mariana Lima,Certificado Digital,Prospecção,10942,Indicação,2026-12-31,N/A
OP-02631,2024-04-16,Lead 02631,Mariana Lima,Tributário,Proposta,2388,Instagram,2026-12-31,N/A
OP-02632,2024-10-22,Lead 02632,Ana Silva,Tributário,Proposta,14376,Indicação,2026-12-31,N/A
OP-02633,2024-03-13,Lead 02633,João Oliveira,Tributário,Fechado Ganho,14492,LinkedIn,2024-03-21,N/A
OP-02634,2024-04-03,Lead 02634,Pedro Costa,Certificado Digital,Qualificação,37470,Facebook,2026-12-31,N/A
OP-02635,2024-07-15,Lead 02635,Mariana Lima,Tributário,Proposta,25880,Outro,2026-12-31,N/A
OP-02636,2024-03-21,Lead 02636,Ana Silva,Legalização,Fechado Ganho,5243,LinkedIn,2024-01-09,N/A
OP-02637,2024-07-23,Lead 02637,João Oliveira,Tributário,Negociação,31259,Google Ads,2026-12-31,N/A
OP-02638,2024-09-17,Lead 02638,Mariana Lima,Certificado Digital,Fechado Perdido,34783,LinkedIn,2024-06-11,Concorrente
OP-02639,2024-02-25,Lead 02639,Mariana Lima,Legalização,Proposta,4288,LinkedIn,2026-12-31,N/A
OP-02640,2024-12-13,Lead 02640,Mariana Lima,BPO RH,Proposta,25417,Evento,2026-12-31,N/A
OP-02641,2024-01-10,Lead 02641,Bruna Rocha,Certificado Digital,Fechado Perdido,26563,Google Ads,2024-04-04,Sem fit
OP-02642,2024-11-18,Lead 02642,Carlos Souza,Contabilidade,Prospecção,18804,Indicação,2026-12-31,N/A
OP-02643,2024-03-26,Lead 02643,Bruna Rocha,Certificado Digital,Fechado Ganho,32467,LinkedIn,2024-11-26,N/A
OP-02644,2024-09-11,Lead 02644,Bruna Rocha,Tributário,Qualificação,16252,Instagram,2026-12-31,N/A
OP-02645,2024-06-07,Lead 02645,Carlos Souza,Certificado Digital,Fechado Perdido,14878,Orgânico,2024-04-24,Preço
OP-02646,2024-05-07,Lead 02646,Ana Silva,Certificado Digital,Negociação,4470,Outro,2026-12-31,N/A
OP-02647,2024-04-04,Lead 02647,Bruna Rocha,Contabilidade,Fechado Perdido,24983,Indicação,2024-06-01,Concorrente
OP-02648,2024-01-02,Lead 02648,Carlos Souza,Legalização,Negociação,28970,LinkedIn,2026-12-31,N/A
OP-02649,2024-07-01,Lead 02649,Bruna Rocha,BPO Financeiro,Qualificação,24718,Instagram,2026-12-31,N/A
OP-02650,2024-06-27,Lead 02650,João Oliveira,BPO RH,Qualificação,2543,Indicação,2026-12-31,N/A
OP-02651,2024-08-11,Lead 02651,Carlos Souza,BPO RH,Fechado Ganho,25653,Indicação,2024-10-08,N/A
OP-02652,2024-07-08,Lead 02652,Pedro Costa,Certificado Digital,Prospecção,25573,Instagram,2026-12-31,N/A
OP-02653,2024-08-17,Lead 02653,João Oliveira,BPO Financeiro,Proposta,1448,Outro,2026-12-31,N/A
OP-02654,2024-03-16,Lead 02654,Bruna Rocha,Certificado Digital,Proposta,22006,Indicação,2026-12-31,N/A
OP-02655,2024-12-17,Lead 02655,Ana Silva,Certificado Digital,Prospecção,15785,LinkedIn,2026-12-31,N/A
OP-02656,2024-03-09,Lead 02656,João Oliveira,BPO Financeiro,Negociação,4397,Indicação,2026-12-31,N/A
OP-02657,2024-07-27,Lead 02657,Bruna Rocha,Legalização,Proposta,1456,Orgânico,2026-12-31,N/A
OP-02658,2024-08-18,Lead 02658,Mariana Lima,BPO Financeiro,Fechado Ganho,29842,Orgânico,2024-05-10,N/A
OP-02659,2024-07-08,Lead 02659,Ana Silva,Legalização,Negociação,1979,Instagram,2026-12-31,N/A
OP-02660,2024-08-05,Lead 02660,Mariana Lima,Certificado Digital,Proposta,10857,Indicação,2026-12-31,N/A
OP-02661,2024-03-13,Lead 02661,Ana Silva,BPO RH,Negociação,5465,Instagram,2026-12-31,N/A
OP-02662,2024-02-09,Lead 02662,Pedro Costa,BPO Financeiro,Qualificação,24907,Orgânico,2026-12-31,N/A
OP-02663,2024-06-03,Lead 02663,Bruna Rocha,BPO Financeiro,Fechado Ganho,3343,Facebook,2024-08-06,N/A
OP-02664,2024-09-27,Lead 02664,Bruna Rocha,BPO RH,Qualificação,32988,Evento,2026-12-31,N/A
OP-02665,2024-07-22,Lead 02665,Pedro Costa,BPO Financeiro,Prospecção,25206,Evento,2026-12-31,N/A
OP-02666,2024-08-08,Lead 02666,Mariana Lima,Contabilidade,Fechado Perdido,21975,Evento,2024-05-26,Concorrente
OP-02667,2024-09-28,Lead 02667,Pedro Costa,BPO Financeiro,Negociação,36765,Indicação,2026-12-31,N/A
OP-02668,2024-07-08,Lead 02668,Bruna Rocha,BPO Financeiro,Prospecção,29179,Google Ads,2026-12-31,N/A
OP-02669,2024-07-18,Lead 02669,Ana Silva,BPO Financeiro,Qualificação,12109,Google Ads,2026-12-31,N/A
OP-02670,2024-09-12,Lead 02670,Mariana Lima,BPO Financeiro,Fechado Ganho,12088,LinkedIn,2024-03-21,N/A
